2011-08-24T11:57:22.0925379+02:00 | AB FF 8D A1 A1 A1 A1 55 59 ;
2011-08-24T11:57:22.1228125+02:00 | AB FF 89 A1 A1 A1 A1 55 05 ;
2011-08-24T11:57:22.1579701+02:00 | AB FF 91 A1 A1 A1 A1 55 6B ;
2011-08-24T11:57:22.1862915+02:00 | AB FF 8D A1 A1 A1 A1 55 59 ;
2011-08-24T11:57:22.2165661+02:00 | AB FF 8D A1 A1 A1 A1 55 59 ;
2011-08-24T11:57:22.2507471+02:00 | AB FF 8D A1 A1 A1 A1 55 59 ;
2011-08-24T11:57:22.2810217+02:00 | AB FF 91 A1 A1 A1 A1 55 6B ;
2011-08-24T11:57:22.3142261+02:00 | AB FF 91 A1 A1 A1 A1 55 6B ;
2011-08-24T11:57:22.3445007+02:00 | AB FF 91 A1 A1 A1 A1 55 6B ;
2011-08-24T11:57:22.3747753+02:00 | AB FF 91 A1 A1 A1 A1 55 6B ;
2011-08-24T11:57:22.4050499+02:00 | AB FF B1 A1 A1 A1 A1 55 61 ;
2011-08-24T11:57:22.4363011+02:00 | AB FF B1 A1 A1 A1 A1 55 61 ;
2011-08-24T11:57:22.4665757+02:00 | AB FF A5 A1 A1 A1 A1 55 89 ;
2011-08-24T11:57:22.4978269+02:00 | AB FF A9 A1 A1 A1 A1 55 0F ;
2011-08-24T11:57:22.5329845+02:00 | AB FF AB A1 A1 A1 A1 55 A1 ;
2011-08-24T11:57:22.5603293+02:00 | AB FF AD A1 A1 A1 A1 55 53 ;
2011-08-24T11:57:22.5954869+02:00 | AB FF AD A1 A1 A1 A1 55 53 ;
2011-08-24T11:57:22.6257615+02:00 | AB FF AD A1 A1 A1 A1 55 53 ;
2011-08-24T11:57:22.6560361+02:00 | AB FF AD A1 A1 A1 A1 55 53 ;
2011-08-24T11:57:22.6872873+02:00 | AB FF AD A1 A1 A1 A1 55 53 ;
2011-08-24T11:57:22.7175619+02:00 | AB FF AD A1 A1 A1 A1 55 53 ;
2011-08-24T11:57:22.7478365+02:00 | AB FF AD A1 A1 A1 A1 55 53 ;
2011-08-24T11:57:22.7898303+02:00 | AB FF AD A1 A1 A1 A1 55 53 ;
2011-08-24T11:57:22.8132687+02:00 | AB FF AD A1 A1 A1 A1 55 53 ;
2011-08-24T11:57:22.8435433+02:00 | AB FF AD A1 A1 A1 A1 55 53 ;
2011-08-24T11:57:22.8738179+02:00 | AB FF AB A1 A1 A1 A1 55 A1 ;
2011-08-24T11:57:22.9040925+02:00 | AB FF AB A1 A1 A1 A1 55 A1 ;
2011-08-24T11:57:22.9353437+02:00 | AB FF AD A1 A1 A1 A1 55 53 ;
2011-08-24T11:57:22.9705013+02:00 | AB FF AD A1 A1 A1 A1 55 53 ;
2011-08-24T11:57:23.0007759+02:00 | AB FF AD A1 A1 A1 A1 55 53 ;
2011-08-24T11:57:23.0310505+02:00 | AB FF AB A1 A1 A1 A1 55 A1 ;
2011-08-24T11:57:23.0623017+02:00 | AB FF AB A1 A1 A1 A1 55 A1 ;
2011-08-24T11:57:23.0925763+02:00 | AB FF A9 A1 A1 A1 A1 55 0F ;
2011-08-24T11:57:23.1238275+02:00 | AB FF A7 A1 A1 A1 A1 55 27 ;
2011-08-24T11:57:23.1589851+02:00 | AB FF AB A1 A1 A1 A1 55 A1 ;
2011-08-24T11:57:23.1863299+02:00 | AB FF AD A1 A1 A1 A1 55 53 ;
2011-08-24T11:57:23.2166045+02:00 | AB FF B1 A1 A1 A1 A1 55 61 ;
2011-08-24T11:57:23.2507855+02:00 | AB FF B1 A1 A1 A1 A1 55 61 ;
2011-08-24T11:57:23.2810601+02:00 | AB FF B5 A1 A1 A1 A1 55 3D ;
2011-08-24T11:57:23.3123113+02:00 | AB FF B1 A1 A1 A1 A1 55 61 ;
2011-08-24T11:57:23.3425859+02:00 | AB FF AB A1 A1 A1 A1 55 A1 ;
2011-08-24T11:57:23.3728605+02:00 | AB FF A3 A1 A1 A1 A1 55 7B ;
2011-08-24T11:57:23.4168075+02:00 | AB FF A1 A1 A1 A1 A1 55 D5 ;
2011-08-24T11:57:23.4363395+02:00 | AB FF A1 A1 A1 A1 A1 55 D5 ;
2011-08-24T11:57:23.4666141+02:00 | AB FF A1 A1 A1 A1 A1 55 D5 ;
2011-08-24T11:57:23.5007951+02:00 | AB FF A3 A1 A1 A1 A1 55 7B ;
2011-08-24T11:57:23.5300931+02:00 | AB FF A5 A1 A1 A1 A1 55 89 ;
2011-08-24T11:57:23.5623209+02:00 | AB FF B1 A1 A1 A1 A1 55 61 ;
2011-08-24T11:57:23.5925955+02:00 | AB FF AB A1 A1 A1 A1 55 A1 ;
2011-08-24T11:57:23.6287297+02:00 | AB FF A3 A1 A1 A1 A1 55 7B ;
2011-08-24T11:57:23.6541213+02:00 | AB FF A1 A1 A1 A1 A1 55 D5 ;
2011-08-24T11:57:23.6853725+02:00 | AB FF A1 A1 A1 A1 A1 55 D5 ;
2011-08-24T11:57:23.7166237+02:00 | AB FF A1 A1 A1 A1 A1 55 D5 ;
2011-08-24T11:57:23.7488515+02:00 | AB FF A5 A1 A1 A1 A1 55 89 ;
2011-08-24T11:57:23.7859623+02:00 | AB FF A7 A1 A1 A1 A1 55 27 ;
2011-08-24T11:57:23.8133071+02:00 | AB FF A5 A1 A1 A1 A1 55 89 ;
2011-08-24T11:57:23.8435817+02:00 | AB FF A3 A1 A1 A1 A1 55 7B ;
2011-08-24T11:57:23.8738563+02:00 | AB FF A1 A1 A1 A1 A1 55 D5 ;
2011-08-24T11:57:23.9041309+02:00 | AB FF A1 A1 A1 A1 A1 55 D5 ;
2011-08-24T11:57:23.9353821+02:00 | AB FF A3 A1 A1 A1 A1 55 7B ;
2011-08-24T11:57:23.9705397+02:00 | AB FF A5 A1 A1 A1 A1 55 89 ;
2011-08-24T11:57:24.0008143+02:00 | AB FF A7 A1 A1 A1 A1 55 27 ;
2011-08-24T11:57:24.0310889+02:00 | AB FF A9 A1 A1 A1 A1 55 0F ;
2011-08-24T11:57:24.0623401+02:00 | AB FF AB A1 A1 A1 A1 55 A1 ;
2011-08-24T11:57:24.0926147+02:00 | AB FF AB A1 A1 A1 A1 55 A1 ;
2011-08-24T11:57:24.1228893+02:00 | AB FF AD A1 A1 A1 A1 55 53 ;
2011-08-24T11:57:24.1580469+02:00 | AB FF AB A1 A1 A1 A1 55 A1 ;
2011-08-24T11:57:24.1853917+02:00 | AB FF AB A1 A1 A1 A1 55 A1 ;
2011-08-24T11:57:24.2381281+02:00 | AB FF B1 A1 A1 A1 A1 55 61 ;
2011-08-24T11:57:24.2654729+02:00 | AB FF B5 A1 A1 A1 A1 55 3D ;
2011-08-24T11:57:24.2977007+02:00 | AB FF B1 A1 A1 A1 A1 55 61 ;
2011-08-24T11:57:24.3279753+02:00 | AB FF B1 A1 A1 A1 A1 55 61 ;
2011-08-24T11:57:24.3582499+02:00 | AB FF AB A1 A1 A1 A1 55 A1 ;
2011-08-24T11:57:24.3885245+02:00 | AB FF A3 A1 A1 A1 A1 55 7B ;
2011-08-24T11:57:24.4227055+02:00 | AB FF A3 A1 A1 A1 A1 55 7B ;
2011-08-24T11:57:24.4559099+02:00 | AB FF A1 A1 A1 A1 A1 55 D5 ;
2011-08-24T11:57:24.4861845+02:00 | AB FF A1 A1 A1 A1 A1 55 D5 ;
2011-08-24T11:57:24.5174357+02:00 | AB FF A1 A1 A1 A1 A1 55 D5 ;
2011-08-24T11:57:24.5496635+02:00 | AB FF A1 A1 A1 A1 A1 55 D5 ;
2011-08-24T11:57:24.5799381+02:00 | AB FF A1 A1 A1 A1 A1 55 D5 ;
2011-08-24T11:57:24.6102127+02:00 | AB FF A1 A1 A1 A1 A1 55 D5 ;
2011-08-24T11:57:24.6404873+02:00 | AB FF A1 A1 A1 A1 A1 55 D5 ;
2011-08-24T11:57:24.6727151+02:00 | AB FF A1 A1 A1 A1 A1 55 D5 ;
2011-08-24T11:57:24.7059195+02:00 | AB FF A1 A1 A1 A1 A1 55 D5 ;
2011-08-24T11:57:24.7361941+02:00 | AB FF A9 A1 A1 A1 A1 55 0F ;
2011-08-24T11:57:24.7674453+02:00 | AB FF B1 A1 A1 A1 A1 55 61 ;
2011-08-24T11:57:24.7957667+02:00 | AB FF B9 A1 A1 A1 A1 55 BB ;
2011-08-24T11:57:24.8289711+02:00 | AB FF B9 A1 A1 A1 A1 55 BB ;
2011-08-24T11:57:24.8592457+02:00 | AB FF B9 A1 A1 A1 A1 55 BB ;
2011-08-24T11:57:24.8895203+02:00 | AB FF B9 A1 A1 A1 A1 55 BB ;
2011-08-24T11:57:24.9217481+02:00 | AB FF B9 A1 A1 A1 A1 55 BB ;
2011-08-24T11:57:24.9549525+02:00 | AB FF B9 A1 A1 A1 A1 55 BB ;
2011-08-24T11:57:24.9852271+02:00 | AB FF B1 A1 A1 A1 A1 55 61 ;
2011-08-24T11:57:25.0155017+02:00 | AB FF B9 A1 A1 A1 A1 55 BB ;
2011-08-24T11:57:25.0487061+02:00 | AB FF B1 A1 A1 A1 A1 55 61 ;
